property,date,season,recommended_price,currency,lead_days,lead_factor,final_price
Tankah 2BR Beachfront,2026-08-15,mid,661.25,USD,179,0.9,595.12
Tankah 2BR Beachfront,2026-08-16,mid,661.25,USD,180,0.9,595.12
Tankah 2BR Beachfront,2026-08-17,mid,575.0,USD,181,0.9,517.5
Tankah 2BR Beachfront,2026-08-18,mid,575.0,USD,182,0.9,517.5
Tankah 2BR Beachfront,2026-08-19,mid,575.0,USD,183,0.9,517.5
Tankah 2BR Beachfront,2026-08-20,mid,575.0,USD,184,0.9,517.5
Tankah 2BR Beachfront,2026-08-21,mid,661.25,USD,185,0.9,595.12
Tankah 2BR Beachfront,2026-08-22,mid,661.25,USD,186,0.9,595.12
Tankah 2BR Beachfront,2026-08-23,mid,661.25,USD,187,0.9,595.12
Tankah 2BR Beachfront,2026-08-24,mid,575.0,USD,188,0.9,517.5
Tankah 2BR Beachfront,2026-08-25,mid,575.0,USD,189,0.9,517.5
Tankah 2BR Beachfront,2026-08-26,mid,575.0,USD,190,0.9,517.5
Tankah 2BR Beachfront,2026-08-27,mid,575.0,USD,191,0.9,517.5
Tankah 2BR Beachfront,2026-08-28,mid,661.25,USD,192,0.9,595.12
Tankah 2BR Beachfront,2026-08-29,mid,661.25,USD,193,0.9,595.12
Tankah 2BR Beachfront,2026-08-30,mid,661.25,USD,194,0.9,595.12
Tankah 2BR Beachfront,2026-08-31,mid,575.0,USD,195,0.9,517.5
Tankah 2BR Beachfront,2026-09-01,low,425.0,USD,196,0.9,382.5
Tankah 2BR Beachfront,2026-09-02,low,425.0,USD,197,0.9,382.5
Tankah 2BR Beachfront,2026-09-03,low,425.0,USD,198,0.9,382.5
Tankah 2BR Beachfront,2026-09-04,low,488.75,USD,199,0.9,439.88
Tankah 2BR Beachfront,2026-09-05,low,488.75,USD,200,0.9,439.88
Tankah 2BR Beachfront,2026-09-06,low,488.75,USD,201,0.9,439.88
Tankah 2BR Beachfront,2026-09-07,low,425.0,USD,202,0.9,382.5
Tankah 2BR Beachfront,2026-09-08,low,425.0,USD,203,0.9,382.5
Tankah 2BR Beachfront,2026-09-09,low,425.0,USD,204,0.9,382.5
Tankah 2BR Beachfront,2026-09-10,low,425.0,USD,205,0.9,382.5
Tankah 2BR Beachfront,2026-09-11,low,488.75,USD,206,0.9,439.88
Tankah 2BR Beachfront,2026-09-12,low,488.75,USD,207,0.9,439.88
Tankah 2BR Beachfront,2026-09-13,low,488.75,USD,208,0.9,439.88
Tankah 2BR Beachfront,2026-09-14,low,425.0,USD,209,0.9,382.5
Tankah 2BR Beachfront,2026-09-15,low,425.0,USD,210,0.9,382.5
Tankah 2BR Beachfront,2026-09-16,low,425.0,USD,211,0.9,382.5
Tankah 2BR Beachfront,2026-09-17,low,425.0,USD,212,0.9,382.5
Tankah 2BR Beachfront,2026-09-18,low,488.75,USD,213,0.9,439.88
Tankah 2BR Beachfront,2026-09-19,low,488.75,USD,214,0.9,439.88
Tankah 2BR Beachfront,2026-09-20,low,488.75,USD,215,0.9,439.88
Tankah 2BR Beachfront,2026-09-21,low,425.0,USD,216,0.9,382.5
Tankah 2BR Beachfront,2026-09-22,low,425.0,USD,217,0.9,382.5
Tankah 2BR Beachfront,2026-09-23,low,425.0,USD,218,0.9,382.5
Tankah 2BR Beachfront,2026-09-24,low,425.0,USD,219,0.9,382.5
Tankah 2BR Beachfront,2026-09-25,low,488.75,USD,220,0.9,439.88
Tankah 2BR Beachfront,2026-09-26,low,488.75,USD,221,0.9,439.88
Tankah 2BR Beachfront,2026-09-27,low,488.75,USD,222,0.9,439.88
Tankah 2BR Beachfront,2026-09-28,low,425.0,USD,223,0.9,382.5
Tankah 2BR Beachfront,2026-09-29,low,425.0,USD,224,0.9,382.5
Tankah 2BR Beachfront,2026-09-30,low,425.0,USD,225,0.9,382.5
Tankah 2BR Beachfront,2026-10-01,low,425.0,USD,226,0.9,382.5
Tankah 2BR Beachfront,2026-10-02,low,488.75,USD,227,0.9,439.88
Tankah 2BR Beachfront,2026-10-03,low,488.75,USD,228,0.9,439.88
Tankah 2BR Beachfront,2026-10-04,low,488.75,USD,229,0.9,439.88
Tankah 2BR Beachfront,2026-10-05,low,425.0,USD,230,0.9,382.5
Tankah 2BR Beachfront,2026-10-06,low,425.0,USD,231,0.9,382.5
Tankah 2BR Beachfront,2026-10-07,low,425.0,USD,232,0.9,382.5
Tankah 2BR Beachfront,2026-10-08,low,425.0,USD,233,0.9,382.5
Tankah 2BR Beachfront,2026-10-09,low,488.75,USD,234,0.9,439.88
Tankah 2BR Beachfront,2026-10-10,low,488.75,USD,235,0.9,439.88
Tankah 2BR Beachfront,2026-10-11,low,488.75,USD,236,0.9,439.88
Tankah 2BR Beachfront,2026-10-12,low,425.0,USD,237,0.9,382.5
Tankah 2BR Beachfront,2026-10-13,low,425.0,USD,238,0.9,382.5
Tankah 2BR Beachfront,2026-10-14,low,425.0,USD,239,0.9,382.5
Tankah 2BR Beachfront,2026-10-15,low,425.0,USD,240,0.9,382.5
Tankah 2BR Beachfront,2026-10-16,low,488.75,USD,241,0.9,439.88
Tankah 2BR Beachfront,2026-10-17,low,488.75,USD,242,0.9,439.88
Tankah 2BR Beachfront,2026-10-18,low,488.75,USD,243,0.9,439.88
Tankah 2BR Beachfront,2026-10-19,low,425.0,USD,244,0.9,382.5
Tankah 2BR Beachfront,2026-10-20,low,425.0,USD,245,0.9,382.5
Tankah 2BR Beachfront,2026-10-21,low,425.0,USD,246,0.9,382.5
Tankah 2BR Beachfront,2026-10-22,low,425.0,USD,247,0.9,382.5
Tankah 2BR Beachfront,2026-10-23,low,488.75,USD,248,0.9,439.88
Tankah 2BR Beachfront,2026-10-24,low,488.75,USD,249,0.9,439.88
Tankah 2BR Beachfront,2026-10-25,low,488.75,USD,250,0.9,439.88
Tankah 2BR Beachfront,2026-10-26,low,425.0,USD,251,0.9,382.5
Tankah 2BR Beachfront,2026-10-27,low,425.0,USD,252,0.9,382.5
Tankah 2BR Beachfront,2026-10-28,low,425.0,USD,253,0.9,382.5
Tankah 2BR Beachfront,2026-10-29,low,425.0,USD,254,0.9,382.5
Tankah 2BR Beachfront,2026-10-30,low,488.75,USD,255,0.9,439.88
Tankah 2BR Beachfront,2026-10-31,low,488.75,USD,256,0.9,439.88
Tankah 2BR Beachfront,2026-11-01,low,488.75,USD,257,0.9,439.88
Tankah 2BR Beachfront,2026-11-02,low,425.0,USD,258,0.9,382.5
Tankah 2BR Beachfront,2026-11-03,low,425.0,USD,259,0.9,382.5
Tankah 2BR Beachfront,2026-11-04,low,425.0,USD,260,0.9,382.5
Tankah 2BR Beachfront,2026-11-05,low,425.0,USD,261,0.9,382.5
Tankah 2BR Beachfront,2026-11-06,low,488.75,USD,262,0.9,439.88
Tankah 2BR Beachfront,2026-11-07,low,488.75,USD,263,0.9,439.88
Tankah 2BR Beachfront,2026-11-08,low,488.75,USD,264,0.9,439.88
Tankah 2BR Beachfront,2026-11-09,low,425.0,USD,265,0.9,382.5
Tankah 2BR Beachfront,2026-11-10,low,425.0,USD,266,0.9,382.5
Tankah 2BR Beachfront,2026-11-11,low,425.0,USD,267,0.9,382.5
Tankah 2BR Beachfront,2026-11-12,low,425.0,USD,268,0.9,382.5
Tankah 2BR Beachfront,2026-11-13,low,488.75,USD,269,0.9,439.88
Tankah 2BR Beachfront,2026-11-14,low,488.75,USD,270,0.9,439.88
Tankah 2BR Beachfront,2026-11-15,low,488.75,USD,271,0.9,439.88
Tankah 2BR Beachfront,2026-11-16,low,425.0,USD,272,0.9,382.5
Tankah 2BR Beachfront,2026-11-17,low,425.0,USD,273,0.9,382.5
Tankah 2BR Beachfront,2026-11-18,low,425.0,USD,274,0.9,382.5
Tankah 2BR Beachfront,2026-11-19,low,425.0,USD,275,0.9,382.5
Tankah 2BR Beachfront,2026-11-20,low,488.75,USD,276,0.9,439.88
Tankah 2BR Beachfront,2026-11-21,low,488.75,USD,277,0.9,439.88
Tankah 2BR Beachfront,2026-11-22,low,488.75,USD,278,0.9,439.88
Tankah 2BR Beachfront,2026-11-23,low,425.0,USD,279,0.9,382.5
Tankah 2BR Beachfront,2026-11-24,low,425.0,USD,280,0.9,382.5
Tankah 2BR Beachfront,2026-11-25,low,425.0,USD,281,0.9,382.5
Tankah 2BR Beachfront,2026-11-26,low,425.0,USD,282,0.9,382.5
Tankah 2BR Beachfront,2026-11-27,low,488.75,USD,283,0.9,439.88
Tankah 2BR Beachfront,2026-11-28,low,488.75,USD,284,0.9,439.88
Tankah 2BR Beachfront,2026-11-29,low,488.75,USD,285,0.9,439.88
Tankah 2BR Beachfront,2026-11-30,low,425.0,USD,286,0.9,382.5
Tankah 2BR Beachfront,2026-12-01,high,700.0,USD,287,0.9,630.0
Tankah 2BR Beachfront,2026-12-02,high,700.0,USD,288,0.9,630.0
Tankah 2BR Beachfront,2026-12-03,high,700.0,USD,289,0.9,630.0
Tankah 2BR Beachfront,2026-12-04,high,805.0,USD,290,0.9,724.5
Tankah 2BR Beachfront,2026-12-05,high,805.0,USD,291,0.9,724.5
Tankah 2BR Beachfront,2026-12-06,high,805.0,USD,292,0.9,724.5
Tankah 2BR Beachfront,2026-12-07,high,700.0,USD,293,0.9,630.0
Tankah 2BR Beachfront,2026-12-08,high,700.0,USD,294,0.9,630.0
Tankah 2BR Beachfront,2026-12-09,high,700.0,USD,295,0.9,630.0
Tankah 2BR Beachfront,2026-12-10,high,700.0,USD,296,0.9,630.0
Tankah 2BR Beachfront,2026-12-11,high,805.0,USD,297,0.9,724.5
Tankah 2BR Beachfront,2026-12-12,high,805.0,USD,298,0.9,724.5
Tankah 2BR Beachfront,2026-12-13,high,805.0,USD,299,0.9,724.5
Tankah 2BR Beachfront,2026-12-14,high,700.0,USD,300,0.9,630.0
Tankah 2BR Beachfront,2026-12-15,high,700.0,USD,301,0.9,630.0
Tankah 2BR Beachfront,2026-12-16,high,700.0,USD,302,0.9,630.0
Tankah 2BR Beachfront,2026-12-17,high,700.0,USD,303,0.9,630.0
Tankah 2BR Beachfront,2026-12-18,high,805.0,USD,304,0.9,724.5
Tankah 2BR Beachfront,2026-12-19,high,805.0,USD,305,0.9,724.5
Tankah 2BR Beachfront,2026-12-20,high,805.0,USD,306,0.9,724.5
Tankah 2BR Beachfront,2026-12-21,high,700.0,USD,307,0.9,630.0
Tankah 2BR Beachfront,2026-12-22,high,700.0,USD,308,0.9,630.0
Tankah 2BR Beachfront,2026-12-23,high,700.0,USD,309,0.9,630.0
Tankah 2BR Beachfront,2026-12-24,high,700.0,USD,310,0.9,630.0
Tankah 2BR Beachfront,2026-12-25,high,805.0,USD,311,0.9,724.5
Tankah 2BR Beachfront,2026-12-26,high,805.0,USD,312,0.9,724.5
Tankah 2BR Beachfront,2026-12-27,high,805.0,USD,313,0.9,724.5
Tankah 2BR Beachfront,2026-12-28,high,700.0,USD,314,0.9,630.0
Tankah 2BR Beachfront,2026-12-29,high,700.0,USD,315,0.9,630.0
Tankah 2BR Beachfront,2026-12-30,high,700.0,USD,316,0.9,630.0
Tankah 2BR Beachfront,2026-12-31,high,700.0,USD,317,0.9,630.0
Tankah 3BR Beachfront,2026-02-17,high,1050.0,USD,0,0.85,892.5
Tankah 3BR Beachfront,2026-02-18,high,1050.0,USD,1,0.85,892.5
Tankah 3BR Beachfront,2026-02-19,high,1050.0,USD,2,0.85,892.5
Tankah 3BR Beachfront,2026-02-20,high,1207.5,USD,3,0.85,1026.38
Tankah 3BR Beachfront,2026-02-21,high,1207.5,USD,4,0.85,1026.38
Tankah 3BR Beachfront,2026-02-22,high,1207.5,USD,5,0.85,1026.38
Tankah 3BR Beachfront,2026-02-23,high,1050.0,USD,6,0.85,892.5
Tankah 3BR Beachfront,2026-02-24,high,1050.0,USD,7,0.85,892.5
Tankah 3BR Beachfront,2026-02-25,high,1050.0,USD,8,1.1,1155.0
Tankah 3BR Beachfront,2026-02-26,high,1050.0,USD,9,1.1,1155.0
Tankah 3BR Beachfront,2026-02-27,high,1207.5,USD,10,1.1,1328.25
Tankah 3BR Beachfront,2026-02-28,high,1207.5,USD,11,1.1,1328.25
Tankah 3BR Beachfront,2026-03-01,high,1207.5,USD,12,1.1,1328.25
Tankah 3BR Beachfront,2026-03-02,high,1050.0,USD,13,1.1,1155.0
Tankah 3BR Beachfront,2026-03-03,high,1050.0,USD,14,1.1,1155.0
Tankah 3BR Beachfront,2026-03-04,high,1050.0,USD,15,1.1,1155.0
Tankah 3BR Beachfront,2026-03-05,high,1050.0,USD,16,1.1,1155.0
Tankah 3BR Beachfront,2026-03-06,high,1207.5,USD,17,1.1,1328.25
Tankah 3BR Beachfront,2026-03-07,high,1207.5,USD,18,1.1,1328.25
Tankah 3BR Beachfront,2026-03-08,high,1207.5,USD,19,1.1,1328.25
Tankah 3BR Beachfront,2026-03-09,high,1050.0,USD,20,1.1,1155.0
Tankah 3BR Beachfront,2026-03-10,high,1050.0,USD,21,1.1,1155.0
Tankah 3BR Beachfront,2026-03-11,high,1050.0,USD,22,1.1,1155.0
Tankah 3BR Beachfront,2026-03-12,high,1050.0,USD,23,1.1,1155.0
Tankah 3BR Beachfront,2026-03-13,high,1207.5,USD,24,1.1,1328.25
Tankah 3BR Beachfront,2026-03-14,high,1207.5,USD,25,1.1,1328.25
Tankah 3BR Beachfront,2026-03-15,high,1207.5,USD,26,1.1,1328.25
Tankah 3BR Beachfront,2026-03-16,high,1050.0,USD,27,1.1,1155.0
Tankah 3BR Beachfront,2026-03-17,high,1050.0,USD,28,1.1,1155.0
Tankah 3BR Beachfront,2026-03-18,high,1050.0,USD,29,1.1,1155.0
Tankah 3BR Beachfront,2026-03-19,high,1050.0,USD,30,1.1,1155.0
Tankah 3BR Beachfront,2026-03-20,high,1207.5,USD,31,1.0,1207.5
Tankah 3BR Beachfront,2026-03-21,high,1207.5,USD,32,1.0,1207.5
Tankah 3BR Beachfront,2026-03-22,high,1207.5,USD,33,1.0,1207.5
Tankah 3BR Beachfront,2026-03-23,high,1050.0,USD,34,1.0,1050.0
Tankah 3BR Beachfront,2026-03-24,high,1050.0,USD,35,1.0,1050.0
Tankah 3BR Beachfront,2026-03-25,high,1050.0,USD,36,1.0,1050.0
Tankah 3BR Beachfront,2026-03-26,high,1050.0,USD,37,1.0,1050.0
Tankah 3BR Beachfront,2026-03-27,high,1207.5,USD,38,1.0,1207.5
Tankah 3BR Beachfront,2026-03-28,high,1207.5,USD,39,1.0,1207.5
Tankah 3BR Beachfront,2026-03-29,high,1207.5,USD,40,1.0,1207.5
Tankah 3BR Beachfront,2026-03-30,high,1050.0,USD,41,1.0,1050.0
Tankah 3BR Beachfront,2026-03-31,high,1050.0,USD,42,1.0,1050.0
Tankah 3BR Beachfront,2026-04-01,high,1050.0,USD,43,1.0,1050.0
Tankah 3BR Beachfront,2026-04-02,high,1050.0,USD,44,1.0,1050.0
Tankah 3BR Beachfront,2026-04-03,high,1207.5,USD,45,1.0,1207.5
Tankah 3BR Beachfront,2026-04-04,high,1207.5,USD,46,1.0,1207.5
Tankah 3BR Beachfront,2026-04-05,high,1207.5,USD,47,1.0,1207.5
Tankah 3BR Beachfront,2026-04-06,high,1050.0,USD,48,1.0,1050.0
Tankah 3BR Beachfront,2026-04-07,high,1050.0,USD,49,1.0,1050.0
Tankah 3BR Beachfront,2026-04-08,high,1050.0,USD,50,1.0,1050.0
Tankah 3BR Beachfront,2026-04-09,high,1050.0,USD,51,1.0,1050.0
Tankah 3BR Beachfront,2026-04-10,high,1207.5,USD,52,1.0,1207.5
Tankah 3BR Beachfront,2026-04-11,high,1207.5,USD,53,1.0,1207.5
Tankah 3BR Beachfront,2026-04-12,high,1207.5,USD,54,1.0,1207.5
Tankah 3BR Beachfront,2026-04-13,high,1050.0,USD,55,1.0,1050.0
Tankah 3BR Beachfront,2026-04-14,high,1050.0,USD,56,1.0,1050.0
Tankah 3BR Beachfront,2026-04-15,high,1050.0,USD,57,1.0,1050.0
Tankah 3BR Beachfront,2026-04-16,high,1050.0,USD,58,1.0,1050.0
Tankah 3BR Beachfront,2026-04-17,high,1207.5,USD,59,1.0,1207.5
Tankah 3BR Beachfront,2026-04-18,high,1207.5,USD,60,1.0,1207.5
Tankah 3BR Beachfront,2026-04-19,high,1207.5,USD,61,1.0,1207.5
Tankah 3BR Beachfront,2026-04-20,high,1050.0,USD,62,1.0,1050.0
Tankah 3BR Beachfront,2026-04-21,high,1050.0,USD,63,1.0,1050.0
Tankah 3BR Beachfront,2026-04-22,high,1050.0,USD,64,1.0,1050.0
Tankah 3BR Beachfront,2026-04-23,high,1050.0,USD,65,1.0,1050.0
Tankah 3BR Beachfront,2026-04-24,high,1207.5,USD,66,1.0,1207.5
Tankah 3BR Beachfront,2026-04-25,high,1207.5,USD,67,1.0,1207.5
Tankah 3BR Beachfront,2026-04-26,high,1207.5,USD,68,1.0,1207.5
Tankah 3BR Beachfront,2026-04-27,high,1050.0,USD,69,1.0,1050.0
Tankah 3BR Beachfront,2026-04-28,high,1050.0,USD,70,1.0,1050.0
Tankah 3BR Beachfront,2026-04-29,high,1050.0,USD,71,1.0,1050.0
Tankah 3BR Beachfront,2026-04-30,high,1050.0,USD,72,1.0,1050.0
Tankah 3BR Beachfront,2026-05-01,low,733.12,USD,73,1.0,733.12
Tankah 3BR Beachfront,2026-05-02,low,733.12,USD,74,1.0,733.12
Tankah 3BR Beachfront,2026-05-03,low,733.12,USD,75,1.0,733.12
Tankah 3BR Beachfront,2026-05-04,low,637.5,USD,76,1.0,637.5
Tankah 3BR Beachfront,2026-05-05,low,637.5,USD,77,1.0,637.5
Tankah 3BR Beachfront,2026-05-06,low,637.5,USD,78,1.0,637.5
Tankah 3BR Beachfront,2026-05-07,low,637.5,USD,79,1.0,637.5
Tankah 3BR Beachfront,2026-05-08,low,733.12,USD,80,1.0,733.12
Tankah 3BR Beachfront,2026-05-09,low,733.12,USD,81,1.0,733.12
Tankah 3BR Beachfront,2026-05-10,low,733.12,USD,82,1.0,733.12
Tankah 3BR Beachfront,2026-05-11,low,637.5,USD,83,1.0,637.5
Tankah 3BR Beachfront,2026-05-12,low,637.5,USD,84,1.0,637.5
Tankah 3BR Beachfront,2026-05-13,low,637.5,USD,85,1.0,637.5
Tankah 3BR Beachfront,2026-05-14,low,637.5,USD,86,1.0,637.5
Tankah 3BR Beachfront,2026-05-15,low,733.12,USD,87,1.0,733.12
Tankah 3BR Beachfront,2026-05-16,low,733.12,USD,88,1.0,733.12
Tankah 3BR Beachfront,2026-05-17,low,733.12,USD,89,1.0,733.12
Tankah 3BR Beachfront,2026-05-18,low,637.5,USD,90,1.0,637.5
Tankah 3BR Beachfront,2026-05-19,low,637.5,USD,91,0.9,573.75
Tankah 3BR Beachfront,2026-05-20,low,637.5,USD,92,0.9,573.75
Tankah 3BR Beachfront,2026-05-21,low,637.5,USD,93,0.9,573.75
Tankah 3BR Beachfront,2026-05-22,low,733.12,USD,94,0.9,659.81
Tankah 3BR Beachfront,2026-05-23,low,733.12,USD,95,0.9,659.81
Tankah 3BR Beachfront,2026-05-24,low,733.12,USD,96,0.9,659.81
Tankah 3BR Beachfront,2026-05-25,low,637.5,USD,97,0.9,573.75
Tankah 3BR Beachfront,2026-05-26,low,637.5,USD,98,0.9,573.75
Tankah 3BR Beachfront,2026-05-27,low,637.5,USD,99,0.9,573.75
Tankah 3BR Beachfront,2026-05-28,low,637.5,USD,100,0.9,573.75
Tankah 3BR Beachfront,2026-05-29,low,733.12,USD,101,0.9,659.81
Tankah 3BR Beachfront,2026-05-30,low,733.12,USD,102,0.9,659.81
Tankah 3BR Beachfront,2026-05-31,low,733.12,USD,103,0.9,659.81
Tankah 3BR Beachfront,2026-06-01,low,637.5,USD,104,0.9,573.75
Tankah 3BR Beachfront,2026-06-02,low,637.5,USD,105,0.9,573.75
Tankah 3BR Beachfront,2026-06-03,low,637.5,USD,106,0.9,573.75
Tankah 3BR Beachfront,2026-06-04,low,637.5,USD,107,0.9,573.75
Tankah 3BR Beachfront,2026-06-05,low,733.12,USD,108,0.9,659.81
Tankah 3BR Beachfront,2026-06-06,low,733.12,USD,109,0.9,659.81
Tankah 3BR Beachfront,2026-06-07,low,733.12,USD,110,0.9,659.81
Tankah 3BR Beachfront,2026-06-08,low,637.5,USD,111,0.9,573.75
Tankah 3BR Beachfront,2026-06-09,low,637.5,USD,112,0.9,573.75
Tankah 3BR Beachfront,2026-06-10,low,637.5,USD,113,0.9,573.75
Tankah 3BR Beachfront,2026-06-11,low,637.5,USD,114,0.9,573.75
Tankah 3BR Beachfront,2026-06-12,low,733.12,USD,115,0.9,659.81
Tankah 3BR Beachfront,2026-06-13,low,733.12,USD,116,0.9,659.81
Tankah 3BR Beachfront,2026-06-14,low,733.12,USD,117,0.9,659.81
Tankah 3BR Beachfront,2026-06-15,low,637.5,USD,118,0.9,573.75
Tankah 3BR Beachfront,2026-06-16,low,637.5,USD,119,0.9,573.75
Tankah 3BR Beachfront,2026-06-17,low,637.5,USD,120,0.9,573.75
Tankah 3BR Beachfront,2026-06-18,low,637.5,USD,121,0.9,573.75
Tankah 3BR Beachfront,2026-06-19,low,733.12,USD,122,0.9,659.81
Tankah 3BR Beachfront,2026-06-20,low,733.12,USD,123,0.9,659.81
Tankah 3BR Beachfront,2026-06-21,low,733.12,USD,124,0.9,659.81
Tankah 3BR Beachfront,2026-06-22,low,637.5,USD,125,0.9,573.75
Tankah 3BR Beachfront,2026-06-23,low,637.5,USD,126,0.9,573.75
Tankah 3BR Beachfront,2026-06-24,low,637.5,USD,127,0.9,573.75
Tankah 3BR Beachfront,2026-06-25,low,637.5,USD,128,0.9,573.75
Tankah 3BR Beachfront,2026-06-26,low,733.12,USD,129,0.9,659.81
Tankah 3BR Beachfront,2026-06-27,low,733.12,USD,130,0.9,659.81
Tankah 3BR Beachfront,2026-06-28,low,733.12,USD,131,0.9,659.81
Tankah 3BR Beachfront,2026-06-29,low,637.5,USD,132,0.9,573.75
Tankah 3BR Beachfront,2026-06-30,low,637.5,USD,133,0.9,573.75
Tankah 3BR Beachfront,2026-07-01,mid,862.5,USD,134,0.9,776.25
Tankah 3BR Beachfront,2026-07-02,mid,862.5,USD,135,0.9,776.25
Tankah 3BR Beachfront,2026-07-03,mid,991.87,USD,136,0.9,892.68
Tankah 3BR Beachfront,2026-07-04,mid,991.87,USD,137,0.9,892.68
Tankah 3BR Beachfront,2026-07-05,mid,991.87,USD,138,0.9,892.68
Tankah 3BR Beachfront,2026-07-06,mid,862.5,USD,139,0.9,776.25
Tankah 3BR Beachfront,2026-07-07,mid,862.5,USD,140,0.9,776.25
Tankah 3BR Beachfront,2026-07-08,mid,862.5,USD,141,0.9,776.25
Tankah 3BR Beachfront,2026-07-09,mid,862.5,USD,142,0.9,776.25
Tankah 3BR Beachfront,2026-07-10,mid,991.87,USD,143,0.9,892.68
Tankah 3BR Beachfront,2026-07-11,mid,991.87,USD,144,0.9,892.68
Tankah 3BR Beachfront,2026-07-12,mid,991.87,USD,145,0.9,892.68
Tankah 3BR Beachfront,2026-07-13,mid,862.5,USD,146,0.9,776.25
Tankah 3BR Beachfront,2026-07-14,mid,862.5,USD,147,0.9,776.25
Tankah 3BR Beachfront,2026-07-15,mid,862.5,USD,148,0.9,776.25
Tankah 3BR Beachfront,2026-07-16,mid,862.5,USD,149,0.9,776.25
Tankah 3BR Beachfront,2026-07-17,mid,991.87,USD,150,0.9,892.68
Tankah 3BR Beachfront,2026-07-18,mid,991.87,USD,151,0.9,892.68
Tankah 3BR Beachfront,2026-07-19,mid,991.87,USD,152,0.9,892.68
Tankah 3BR Beachfront,2026-07-20,mid,862.5,USD,153,0.9,776.25
Tankah 3BR Beachfront,2026-07-21,mid,862.5,USD,154,0.9,776.25
Tankah 3BR Beachfront,2026-07-22,mid,862.5,USD,155,0.9,776.25
Tankah 3BR Beachfront,2026-07-23,mid,862.5,USD,156,0.9,776.25
Tankah 3BR Beachfront,2026-07-24,mid,991.87,USD,157,0.9,892.68
Tankah 3BR Beachfront,2026-07-25,mid,991.87,USD,158,0.9,892.68
Tankah 3BR Beachfront,2026-07-26,mid,991.87,USD,159,0.9,892.68
Tankah 3BR Beachfront,2026-07-27,mid,862.5,USD,160,0.9,776.25
Tankah 3BR Beachfront,2026-07-28,mid,862.5,USD,161,0.9,776.25
Tankah 3BR Beachfront,2026-07-29,mid,862.5,USD,162,0.9,776.25
Tankah 3BR Beachfront,2026-07-30,mid,862.5,USD,163,0.9,776.25
Tankah 3BR Beachfront,2026-07-31,mid,991.87,USD,164,0.9,892.68
Tankah 3BR Beachfront,2026-08-01,mid,991.87,USD,165,0.9,892.68
Tankah 3BR Beachfront,2026-08-02,mid,991.87,USD,166,0.9,892.68
Tankah 3BR Beachfront,2026-08-03,mid,862.5,USD,167,0.9,776.25
Tankah 3BR Beachfront,2026-08-04,mid,862.5,USD,168,0.9,776.25
Tankah 3BR Beachfront,2026-08-05,mid,862.5,USD,169,0.9,776.25
Tankah 3BR Beachfront,2026-08-06,mid,862.5,USD,170,0.9,776.25
Tankah 3BR Beachfront,2026-08-07,mid,991.87,USD,171,0.9,892.68
Tankah 3BR Beachfront,2026-08-08,mid,991.87,USD,172,0.9,892.68
Tankah 3BR Beachfront,2026-08-09,mid,991.87,USD,173,0.9,892.68
Tankah 3BR Beachfront,2026-08-10,mid,862.5,USD,174,0.9,776.25
Tankah 3BR Beachfront,2026-08-11,mid,862.5,USD,175,0.9,776.25
Tankah 3BR Beachfront,2026-08-12,mid,862.5,USD,176,0.9,776.25
Tankah 3BR Beachfront,2026-08-13,mid,862.5,USD,177,0.9,776.25
Tankah 3BR Beachfront,2026-08-14,mid,991.87,USD,178,0.9,892.68
Tankah 3BR Beachfront,2026-08-15,mid,991.87,USD,179,0.9,892.68
Tankah 3BR Beachfront,2026-08-16,mid,991.87,USD,180,0.9,892.68
Tankah 3BR Beachfront,2026-08-17,mid,862.5,USD,181,0.9,776.25
Tankah 3BR Beachfront,2026-08-18,mid,862.5,USD,182,0.9,776.25
Tankah 3BR Beachfront,2026-08-19,mid,862.5,USD,183,0.9,776.25
Tankah 3BR Beachfront,2026-08-20,mid,862.5,USD,184,0.9,776.25
Tankah 3BR Beachfront,2026-08-21,mid,991.87,USD,185,0.9,892.68
Tankah 3BR Beachfront,2026-08-22,mid,991.87,USD,186,0.9,892.68
Tankah 3BR Beachfront,2026-08-23,mid,991.87,USD,187,0.9,892.68
Tankah 3BR Beachfront,2026-08-24,mid,862.5,USD,188,0.9,776.25
Tankah 3BR Beachfront,2026-08-25,mid,862.5,USD,189,0.9,776.25
Tankah 3BR Beachfront,2026-08-26,mid,862.5,USD,190,0.9,776.25
Tankah 3BR Beachfront,2026-08-27,mid,862.5,USD,191,0.9,776.25
Tankah 3BR Beachfront,2026-08-28,mid,991.87,USD,192,0.9,892.68
Tankah 3BR Beachfront,2026-08-29,mid,991.87,USD,193,0.9,892.68
Tankah 3BR Beachfront,2026-08-30,mid,991.87,USD,194,0.9,892.68
Tankah 3BR Beachfront,2026-08-31,mid,862.5,USD,195,0.9,776.25
Tankah 3BR Beachfront,2026-09-01,low,637.5,USD,196,0.9,573.75
Tankah 3BR Beachfront,2026-09-02,low,637.5,USD,197,0.9,573.75
Tankah 3BR Beachfront,2026-09-03,low,637.5,USD,198,0.9,573.75
Tankah 3BR Beachfront,2026-09-04,low,733.12,USD,199,0.9,659.81
Tankah 3BR Beachfront,2026-09-05,low,733.12,USD,200,0.9,659.81
Tankah 3BR Beachfront,2026-09-06,low,733.12,USD,201,0.9,659.81
Tankah 3BR Beachfront,2026-09-07,low,637.5,USD,202,0.9,573.75
Tankah 3BR Beachfront,2026-09-08,low,637.5,USD,203,0.9,573.75
